NOM,PRENOM,id,name,description,link,pstrN,pstrNF,pstrNH,pstrVisages,pstrContact,txtMarr,txtCheat,txtDivorce,txtRelAvant,txtRelPendant,love
THOUZEAU,Valentin,1748469,I Like Sexy Women 4,"Daughter Soo-hyeon is living a fun life with her mother Eun-mi. Then suddenly, a strange thing happens to mother Eun-mi and daughter Soo-hyeon, whose bodies changed.  The two are forced to play the role of mother and daughter. Then, when the mother and the daughter have sex with each other's partners, they try to have more intimate and stimulating sex.",https://a.ltrbxd.com/resized/film-poster/6/5/3/5/4/4/653544-i-like-sexy-women-4-0-230-0-345-crop.jpg?v=c48324c5e9,1,1,0,0,0,0,0,,0,1,1
THOUZEAU,Valentin,1023720,Lonely Hearts,"In the late 1940s, a murderous couple known as the 'The Lonely Hearts Killers' kills close to a dozen people. Two detectives try to nab the duo who find their targets via the personals in the paper.",https://a.ltrbxd.com/resized/film-poster/5/1/1/2/8/51128-lonely-hearts-0-230-0-345-crop.jpg?v=eb229dc23e,3,1,2,0,0,0,0,,1,0,1
THOUZEAU,Valentin,1073059,Green Hell,A group of adventurers head deep into South American jungle in search of an ancient Incan treasure.,https://a.ltrbxd.com/resized/film-poster/1/0/6/8/2/4/106824-green-hell-0-230-0-345-crop.jpg?v=75c3c93156,5,1,4,1,1,0,0,,0,0,1
THOUZEAU,Valentin,1119358,Madame De...,The action takes place in Paris in the 30-ies. The Countess Louise de... has made debts and she urgently needed cash. She decided to sell the family jeweler Remy earrings — a gift from her husband…,https://a.ltrbxd.com/resized/film-poster/3/6/5/2/8/7/365287-madame-de--0-230-0-345-crop.jpg?v=7d491a1a95,2,1,1,0,1,0,0,,1,0,1
THOUZEAU,Valentin,1283578,Let's Get Merried,"A hard-partying, down-on-her-luck, holiday-hater decides to get married at a Christmas-themed adventure park to a man she hasn't met.",https://a.ltrbxd.com/resized/film-poster/8/1/9/1/1/9/819119-let-s-get-merried-0-230-0-345-crop.jpg?v=f65e8996e4,7,5,2,0,0,1,0,,0,1,1
THOUZEAU,Valentin,1599699,Self Portraits or: How to talk endearingly to possible victims,Quinn is a grade school teacher who is exploited by a group of memoryless individuals who reeducate his long-term partner Amy.,https://a.ltrbxd.com/resized/film-poster/1/0/2/7/9/4/7/1027947-self-portraits-or-how-to-talk-endearingly-to-possible-vi-0-230-0-345-crop.jpg?v=c8a8d63f81,2,1,1,0,0,0,0,,1,0,1
THOUZEAU,Valentin,1682490,Goodnight!,"Cute Roman, who enjoys an enviable interest in the female, has an obsessive dream in which a beautiful girl is to him. Roman's life has turned into an unimaginable nightmare, which he sincerely loving man helps to get rid of.",https://a.ltrbxd.com/resized/film-poster/5/5/4/8/5/2/554852-goodnight--0-230-0-345-crop.jpg?v=888afead5e,5,2,3,0,0,?,?,,?,?,?
THOUZEAU,Valentin,1231522,The Bandit Trail,"A cowboy turns bad for revenge, but can't stomach his new evil ways.",https://a.ltrbxd.com/resized/film-poster/3/1/9/0/8/0/319080-the-bandit-trail-0-230-0-345-crop.jpg?v=9724ad233d,4,1,3,0,1,0,0,,0,0,0
THOUZEAU,Valentin,1008951,The Honeymoon Killers,"Martha Beck, an obese nurse who is desperately lonely, joins a ""correspondence club"" and finds a romantic pen pal in Ray Fernandez. Martha falls hard for Ray, and is intent on sticking with him even when she discovers he's a con man who seduces lonely single women, kills them and then takes their money. She poses as Ray's sister and joins Ray on a wild killing spree, fueled by her lingering concern that Ray will leave her for one of his marks.",https://a.ltrbxd.com/resized/film-poster/4/6/4/1/5/46415-the-honeymoon-killers-0-230-0-345-crop.jpg?v=5fcfc3febb,2,1,1,1,1,0,1,,0,1,1
THOUZEAU,Valentin,1003112,Last Tango in Paris,A young Parisian woman begins a sordid affair with a middle-aged American businessman who lays out ground rules that their clandestine relationship will be based only on sex.,https://a.ltrbxd.com/resized/sm/upload/ll/up/1h/uu/6ppSHkDe7CoxyvFEc6JILuKnAu0-0-230-0-345-crop.jpg?v=37ae18ccbd,2,1,1,0,1,0,1,,1,0,1
THOUZEAU,Valentin,1114478,Rock N' Roll,"Rock N Roll is a 2007 Malayalam film directed by Renjith. The film stars Mohanlal, Lakshmi Rai, Mukesh and Rahman in lead roles.",https://a.ltrbxd.com/resized/film-poster/2/0/5/0/8/5/205085-rock-n-roll-0-230-0-345-crop.jpg?v=8e2fff4c03,3,1,2,0,1,0,0,,0,0,0
THOUZEAU,Valentin,1180917,Women Can’t Lie,"A man and a woman get married, but soon the husband suffers a lot of boredom and anger because of the constant lying in everything, which drives him to travel to work in Paris",https://a.ltrbxd.com/resized/film-poster/3/5/2/3/2/0/352320-women-can-t-lie-0-230-0-345-crop.jpg?v=8829af71db,6,5,1,0,0,1,0,,1,0,1
THOUZEAU,Valentin,1179285,12,Anton and Erika started out as friends for five years and got into a romantic relationship for seven years. Anton is a commercial director while Erika is a former band member and becomes his stay-at-home partner. The day finally comes when he asks her to marry him.,https://a.ltrbxd.com/resized/film-poster/4/1/6/4/5/6/416456-12-0-230-0-345-crop.jpg?v=fa3b9f403c,2,1,1,0,1,1,0,,0,1,2
THOUZEAU,Valentin,1292051,That's Hentaitainment! Ijo Sex Daizenshu,Three sketches each from a different director: (1) a dancer who is attracted to lesbians; (2) a call girl who is accosted by a cruel man; (3) a male transvestite - the hentai of the title - exposed at a sunny place.,https://a.ltrbxd.com/resized/film-poster/8/7/8/0/8/5/878085-that-s-hentaitainment-ijo-sex-daizenshu-0-230-0-345-crop.jpg?v=eb893aca7b,3,3,0,0,0,0,0,,0,0,1
THOUZEAU,Valentin,1544563,Aurora Mortis,"Impressionistic reflections on a man's life in the final moments before complete oblivion. Flashes of his love appear before him, but his deteriorating mind burns the final fragments, plunging him into golden dreams as his life washes away forever.",https://a.ltrbxd.com/resized/film-poster/6/9/7/2/1/1/697211-aurora-mortis-0-230-0-345-crop.jpg?v=ac885725c6,0,0,0,0,0,0,0,,?,?,2
THOUZEAU,Valentin,1015046,Bad Guy,"A pimp enforcer takes revenge on a woman who rejected his advances by tricking her into prostitution, but complications arise.",https://a.ltrbxd.com/resized/film-poster/3/5/9/0/2/35902-bad-guy-0-230-0-345-crop.jpg?v=77d7c957fc,2,1,1,0,0,0,0,,0,0,1
THOUZEAU,Valentin,1267194,Pathey Holo Deri,"Poor but brilliant doctor Jayanta (Uttam Kumar) and Mallika (Suchitra Sen), the grand-daughter of one of the richest men in Darjeeling, fall head over heels in love. Mallika's grandfather is not amused and tries to break up the affair when Jayanta goes abroad to study for a higher degree. Will true love conquer all?",https://a.ltrbxd.com/resized/film-poster/6/6/4/6/1/66461-pathey-holo-deri-0-230-0-345-crop.jpg?v=87ba153fdf,4,2,2,0,1,0,0,,0,1,2
THOUZEAU,Valentin,1044274,Jologs,Jologs portrays the intersecting stories of various working-class people who are all tied to one coffee shop and are struggling to make ends meet in the Philippines.,https://a.ltrbxd.com/resized/film-poster/2/1/8/5/0/4/218504-jologs-0-230-0-345-crop.jpg?v=1d244e3fa5,11,?,?,0,1,0,0,,0,0,0
THOUZEAU,Valentin,1442712,Peeping Date,"Hanae is a woman who wants to marry. She goes to the best matrimonial agency in her town. The agency counselor suggests the ""peeping matchmaking"", which allows her to peek into her partner's private life.",https://a.ltrbxd.com/resized/film-poster/9/4/4/6/9/6/944696-peeping-date-0-230-0-345-crop.jpg?v=60985ec844,2,1,1,0,0,1,0,,0,0,1
THOUZEAU,Valentin,1004550,In This Corner of the World,"Japan, 1943, during World War II. Young Suzu leaves her village near Hiroshima to marry and live with her in-laws in Kure, a military harbor. Her creativity to overcome deprivation quickly makes her indispensable at home. Inhabited by an ancestral wisdom, Suzu impregnates the simple gestures of everyday life with poetry and beauty. The many hardships, the loss of loved ones, the frequent air raids of the enemy, nothing alters her enthusiasm…",https://a.ltrbxd.com/resized/film-poster/3/1/3/4/1/6/313416-in-this-corner-of-the-world-0-230-0-345-crop.jpg?v=140d3278b4,1,1,0,0,0,1,0,,1,0,1
THOUZEAU,Valentin,1187307,Promise,"A college senior, Jesse, attempts to rescue his girlfriend Selene from the vicious cult that ambushed them along a lonely mountain road.",https://a.ltrbxd.com/resized/film-poster/3/2/7/4/5/32745-promise-0-230-0-345-crop.jpg?v=01b8858b9d,1,1,0,0,0,0,0,,1,0,2
THOUZEAU,Valentin,1250185,Just Me,"Scott gets a visit from Connor which brings his past back to haunt him, but will it change his future?",https://a.ltrbxd.com/resized/film-poster/5/5/9/2/2/0/559220-just-me-0-230-0-345-crop.jpg?v=fff8c62b8e,2,0,2,1,1,0,0,,0,0,2
THOUZEAU,Valentin,1523657,A Second Mother,"Nam-Ok who has Yun-Ho and Yun-Suk remarries widowed Heung-Yeol who has Hyeong-Tae and Hyeong-Ja. Nam-Ok are concerned about frequent quarrels between half brothers and sisters, but manages to deal with them wisely. As Yun-Ho who went to fishing with him falls into the water, Heung-Yeol tries to save him only to drown himself to death. Fifteen years later, Hyeong-Tae goes abroad to study while Hyeong-Ja lives in extravagance in Seoul. Yun-Suk gets to know Dong-Oh on the train, and Dong-Ho gets to like her, but later misunderstands her due to Hyeong-Ja's scheme, which causes Yun-Suk to commit suicide.",https://a.ltrbxd.com/resized/film-poster/7/4/1/1/3/0/741130-a-second-mother-0-230-0-345-crop.jpg?v=bbbfda6d2e,8,5,3,1,1,1,0,0,1,1,1
THOUZEAU,Valentin,1178196,The Sleeping Beauty,"Tchaikovsky's The Sleeping Beauty is one of the best loved of classical ballets, combining in a single work all the enchantment and virtuosity that ballet has to offer. The royal court, the panoramic journey of the Prince to the overgrown castle, and the great celebratory dances of the happy ending (in which other famous fairy-tale figures appear) are all brought to life by the luscious designs of this celebrated production, created in 1946 for The Royal Ballet. The inspired performances of its revival for the 75th anniversary of the Company in 2006, together with a magnificent High Definition recording, make this a superb tribute to The Royal Ballet's unique style and visual splendour.",https://a.ltrbxd.com/resized/film-poster/1/7/1/9/2/9/171929-the-sleeping-beauty-0-230-0-345-crop.jpg?v=4b0a152077,8,?,?,,,0,0,0,0,0,1
THOUZEAU,Valentin,1060818,Ved,"Satya lives in a railway colony who dreams of playing for the railway cricket team and eventually representing Team India. Soon he falls madly in love with Nisha. However, Satya`s life takes a drastic change when a local Politician Bhaskar creates havoc in his personal and professional life. 12 Years Later, Satya is a drunk miserable man hopelessly waiting for his love. He is married to Shravani who has been crazily in love with Satya since her childhood. Who`s love has more madness - Satya or Shravani?",https://a.ltrbxd.com/resized/film-poster/8/1/9/9/5/3/819953-ved-0-230-0-345-crop.jpg?v=2da4dbe28b,,,,,,,,,,,
THOUZEAU,Valentin,1125551,Antarctica,"Set in Tel Aviv, focuses on an interconnected group of friends and their various relationships. At the center is the adorably bookish Omer, about to turn 30, who still hasn't found himself, and his free-spirited best friend Miki, who both end up inadvertently dating the same handsome journalist, Ronen.",https://a.ltrbxd.com/resized/film-poster/3/9/2/2/5/39225-antarctica-0-230-0-345-crop.jpg?v=4d61c49ecf,,,,,,,,,,,
THOUZEAU,Valentin,1127801,Amo tu cama rica,"Pedro goes out searching for a girl, but the night doesn't seem to be good. While he is talking with a friend, he sees Sara breaking up with a boy. He goes after her, and they end up sleeping in his house. Time goes by and they continue together. But Sara has too many men around and Pablo can't stand that. Their relation is difficult, they love each other but, at the same time, they can not be together.",https://a.ltrbxd.com/resized/film-poster/8/3/0/6/1/83061-amo-tu-cama-rica-0-230-0-345-crop.jpg?v=5ccef89e0c,,,,,,,,,,,
THOUZEAU,Valentin,1046343,Bye Bye,"After graduating from high school, Julien left his hometown to build a bigger life in the capital, leaving his memories behind. And then one day, he had to come back, and that day his memories jumped out at him from between two packets of Pépito cookies.",https://a.ltrbxd.com/resized/film-poster/7/5/9/6/4/9/759649-bye-bye-0-230-0-345-crop.jpg?v=8e4f07c267,,,,,,,,,,,
THOUZEAU,Valentin,1035826,With Fire and Sword,"In the mid-17th century, Poland was the largest, most democratic, and most tolerant country in Europe. However, a tragic civil war brought about the gradual decline of the once glorious republic...",https://a.ltrbxd.com/resized/film-poster/3/1/3/1/3/31313-with-fire-and-sword-0-230-0-345-crop.jpg?v=ee94445d50,,,,,,,,,,,
THOUZEAU,Valentin,1233275,Absence,"A love triangle between a pioneer female writer; her husband -a retired military official-and the love of her life, the painter Moritz Rugendas, with whom she maintains an epistolary relationship for 10 years, with few personal encounters.",https://a.ltrbxd.com/resized/film-poster/4/4/4/4/3/3/444433-absence-0-230-0-345-crop.jpg?v=12cf7ef0ed,,,,,,,,,,,
THOUZEAU,Valentin,1131707,Once I Was Engaged,"Sequel to the indie hit, ""Once I Was a Beehive"" and set about two years after that film took place.  The young women and their leaders have grown up (some more than others), and Bree Carrington’s surprise engagement and the whirlwind of wedding planning brings them all back together – with hilarious and touching results.",https://a.ltrbxd.com/resized/film-poster/7/2/6/1/1/9/726119-once-i-was-engaged-0-230-0-345-crop.jpg?v=ce09df6e28,,,,,,,,,,,
THOUZEAU,Valentin,1084264,Lost at Christmas,"Set in the remote Scottish town of Fort William on Christmas Eve, when life is turned upside down for Jen and Rob. Suddenly finding themselves heartbroken, single and stranded, they team up to try and reach home 100 miles away to be with their families. ""Borrowing"" Jen’s now ex-boyfriend’s classic car, the pair hit the road, but it’s not long before the weather turns for the worse forcing them to continue their journey on foot.",https://a.ltrbxd.com/resized/film-poster/6/8/1/0/1/8/681018-lost-at-christmas-0-230-0-345-crop.jpg?v=921648a68f,,,,,,,,,,,
THOUZEAU,Valentin,1076179,F*ck Love Too,"In this romantic comedy, several friends, each dealing with unhappy love lives, turn to each other for help - but not always with the best results.",https://a.ltrbxd.com/resized/film-poster/8/7/3/4/8/3/873483-f-ck-love-too-0-230-0-345-crop.jpg?v=88a2a71ec9,,,,,,,,,,,
THOUZEAU,Valentin,1185459,Summer & Yuki,"The film revolves around the story of two girls, Summer and Yuki, who fall in love with each other. It explores the themes of romance, life, and youth. It is an independent film and has been praised for its portrayal of a lesbian romance.",https://a.ltrbxd.com/resized/film-poster/1/0/7/8/2/7/8/1078278-summer-yuki-0-230-0-345-crop.jpg?v=86ab9d063d,,,,,,,,,,,
THOUZEAU,Valentin,1296265,Mask in Blue,Gifted amateur dancer gets her big break on the Berlin Stage in this wartime romantic comedy.,https://a.ltrbxd.com/resized/film-poster/1/8/9/8/4/4/189844-mask-in-blue-0-230-0-345-crop.jpg?v=97aa1a4d8f,,,,,,,,,,,
THOUZEAU,Valentin,1294535,Ludzie bez jutra,"A bleak tale of an affair between an actress and a Russian officer, based on the real story of the affair between Maria Wisnowska and Aleksandr Barteniew.",https://a.ltrbxd.com/resized/film-poster/3/5/4/2/3/4/354234-ludzie-bez-jutra-0-230-0-345-crop.jpg?v=d3d70dc536,,,,,,,,,,,
THOUZEAU,Valentin,1385399,Control the Hunt,"Veronica have finally start controlling her blood lust and got a happy life with her new girlfriend, but one day she gets into a car accident and believes the hunter from her past have come back to finish what he started. She can not stop him without risking losing her craziness for blood.",https://a.ltrbxd.com/resized/film-poster/8/8/6/5/3/5/886535-control-the-hunt-0-230-0-345-crop.jpg?v=c676109b7f,,,,,,,,,,,
